932,19,218,108,Ahmed Nasir Mahmud El-Shenawi,Point Guard,TN Martin,Mid-American
933,21,202,95,George Alfred Elcock,Power Forward,Troy,BIG 10
934,18,197,126,Eugnio Calas Eleutrio,Power Forward,La Salle,BIG 10
935,21,214,131,Franois Elichagaray,Center,Troy,BIG 10
936,22,201,124,Hans Eller,Point Guard,Tennessee Tech,Mountain West
937,18,206,82, Michael Wordsworth   Mike   Elliott ,Small Forward,North Florida,ACC
938,21,204,134,Steven Elm,Center,SMU,Conference USA
939,20,193,124,Per Eilert Elofsson,Small Forward,Xavier,Mid-American
940,21,186,97,Carlos Mario Eluaiza,Shooting Guard,Bradley,FBS
941,21,209,116,Uchenna Emedolu,Power Forward,Quinnipiac,Atlantic Coast
942,21,203,95,Bjrn Emmerling,Center,Valparaiso,PAC-12
943,20,205,96,Ion Enache,Shooting Guard,Louisiana Tech,BIG 12
944,19,208,130,Yukio Endo,Shooting Guard,CS Northridge,Sun Belt
945,18,199,132,Knut Hugo Adolf Enell,Shooting Guard,Armstrong St,FBS
946,20,191,114,Michael Engeler,Point Guard,W Michigan,FBS
947,21,192,125, Bernhard   Bernd   Englbrecht ,Power Forward,Toledo,Atlantic Coast
948,20,208,137,Paul N. Enquist,Shooting Guard,W Illinois,Mid-American
949,21,185,121,Eom In-Yeong,Center,North Alabama,PAC-12
950,21,208,86,Hubert Erang,Power Forward,Arkansas St,SEC
951,21,204,116, Josef   Pepi   Erben ,Shooting Guard,NC State,FBS
952,22,194,121,Georg Marenus Gottlieb Erdmann,Power Forward,G Washington,Mountain West
953,20,205,108,Andrew Brodie Erickson,Point Guard,Stetson,Atlantic Coast
954,21,180,96,Ragnar Sven Ericzon,Center,New Mexico St,Conference USA
955,18,183,89,Allan Oskar Eriksson,Center,Incarnate Word,SEC
956,18,195,98,Jan Holger Eriksson,Small Forward,Toledo,Atlantic Coast
957,19,188,86,Ulf Peter Tobias Eriksson,Power Forward,Oklahoma,Atlantic Coast
958,22,210,98,Andreas Erm,Small Forward,Oral Roberts,SEC
959,21,184,99,Jaime Errzuriz Zaartu,Power Forward,Winthrop,Sun Belt
960,19,197,85,Peter Eren,Shooting Guard,FL Atlantic,BIG 12
961,18,214,115,Flix A. Escobar,Power Forward,Radford,BIG 12
962,20,208,117,Sadik Esen,Shooting Guard,William & Mary,PAC-12
963,18,189,122,Jess Espaa Cobo,Small Forward,Birmingham So,PAC-12
964,22,195,85,Lodovico A. Espinosa,Shooting Guard,Harvard,Sun Belt
965,20,192,139,Hans Esser,Small Forward,Idaho St,BIG 12
966,20,216,113,Santiago Esteva Escoda,Power Forward,Wake Forest,Conference USA
967,20,218,122,Jos Antonio Estrada Gonzlez,Power Forward,UC San Diego,PAC-12
968,18,187,82,Gaston tienne,Shooting Guard,Louisiana,Conference USA
969,19,198,121,Aitor Iaki Etxaburu Castro,Shooting Guard,Idaho,PAC-12
970,22,218,109,Anthony Evans,Shooting Guard,UAB,Atlantic Coast
971,19,211,132,Paul William Evans,Center,Hampton,Atlantic Coast
972,20,200,82,Erling Evensen,Shooting Guard,Texas A&M,Atlantic Coast
973,21,197,81,Dernell E. Every,Point Guard,Indiana St,BIG 12
974,20,189,121,Epigmenio Exiga,Power Forward,Georgia,Mountain West
975,18,180,97,Davidson Ezinwa,Small Forward,Georgetown,BIG 10
976,18,204,95,Lszl Fbin,Center,UC Riverside,ACC
977,21,190,117,Enrico Fabris,Power Forward,Bowling Green,FBS
978,19,199,124,Gernot Faderbauer,Point Guard,Okla City,Atlantic Coast
979,19,217,113,Jonas Frederik Fager,Small Forward,North Alabama,PAC-12
980,22,212,91,Thomas John Fahey,Small Forward,Kansas,FBS
981,22,220,138,Walter Failer,Small Forward,N Dakota St,PAC-12
982,20,220,96,Muhammad Faiz,Power Forward,MA Lowell,Sun Belt
983,22,220,81,Jakov Fak,Center,Loyola MD,Conference USA
984,20,184,138,Ricardo Falconi,Small Forward,Northwestern,FBS
985,19,191,111,Malick Fall,Shooting Guard,Yale,Atlantic Coast
986,22,189,124, Herbert Edward Jepson   Herbie   Familton ,Small Forward,NC Central,Conference USA
987,20,213,85,ime Fantela,Power Forward,Columbia,PAC-12
988,20,213,82,Hans-Johann Frber,Center,Dartmouth,ACC
989,20,186,110,Ali Hussain Faris,Small Forward,St Louis,Atlantic Coast
990,21,219,90,Donald Farley,Small Forward,Providence,Mountain West
991,20,206,129,John Ronald Farra,Power Forward,Yale,Atlantic Coast
992,19,202,138,Sloane Elmo Farrington,Center,ETSU,ACC
993,18,205,97,Hans-Joachim Fanacht,Shooting Guard,Syracuse,SEC
994,19,193,80,Chaehoi Fatihou,Power Forward,South Alabama,BIG 12
995,18,184,120,David Andrew Faulds,Point Guard,Canisius,SEC
996,22,188,118,Bernard Fauqueux,Center,W Texas A&M,Sun Belt
997,19,210,86,Rodrigo Faustino,Shooting Guard,South Carolina,Mountain West
998,18,204,80,Lev Ivanovich Favorsky,Center,NC State,FBS
999,20,198,91,Gheorghe Fazeka,Small Forward,Hartford,Atlantic Coast
1000,20,197,132,Eugenio Febus,Center,NC Central,Conference USA
1001,20,195,120,Aleksandr Sergeyevich Fedorov,Center,Cincinnati,BIG 12
1002,18,211,140,Konrad Fehr,Power Forward,Maine,Conference USA
1003,22,214,125, Johannes   Jan   Feith ,Shooting Guard,S Dakota St,FBS
1004,18,200,92,Alfred Felber,Point Guard,Southern Utah,Conference USA
1005,21,212,129,Bruno Felipe,Small Forward,Providence,Mountain West
1006,20,198,124,Norbert Felsinger,Small Forward,Tennessee St,SEC
1007,19,205,97,Feng Zhe,Shooting Guard,Stanford,Mountain West
1008,19,187,91,Khristos Ferarolakis,Small Forward,Chattanooga,ACC
1009,20,180,139, John Farquharson   Jack   Ferguson ,Point Guard,Houston,Atlantic Coast
1010,21,189,109,Raymundo Fermn Martnez,Power Forward,Brown,Atlantic Coast
1011,20,183,121,Wayne Fernandes,Shooting Guard,Sacred Heart,Mid-American
1012,18,217,139,Federico Carlos Fernndez Senderos,Center,Chicago St,FBS
1013,18,218,116,Juan Fernndez Vilela,Shooting Guard,Idaho,PAC-12
1014,21,188,91,Sergio Abel Fernndez Gonzlez,Power Forward,Canisius,SEC
1015,19,219,101,Finn Christian Ferner   Jacobsen-  ,Center,Holy Cross,SEC
1016,20,183,87,Adolfo Ferrari,Center,Lamar,BIG 12
1017,21,207,135,Daniel Ferre,Shooting Guard,E Washington,SEC
1018,21,195,108,Renyldo Pedro Guimares Ferreira,Point Guard,Alabama St,Conference USA
1019,21,198,97,Pedro Ferrer Andino,Small Forward,Texas Tech,ACC
1020,20,213,111,Dino Ferruzzi,Small Forward,Utica,Sun Belt
1021,18,196,103,Serhiy Serhiyovych Fesenko,Shooting Guard,E Washington,SEC
1022,22,190,81,Lawrence Edward Joseph Feuerbach,Shooting Guard,UAB,Atlantic Coast
1023,20,198,88,Martin Fiala,Small Forward,Utica,Sun Belt
1024,20,183,100,Harry Fiedler,Shooting Guard,Georgia St,Mid-American
1025,19,181,109,Victor Louis Fierens,Small Forward,Indiana,Conference USA
1026,19,192,119,Alfredo Figueredo Ricardo,Power Forward,Syracuse,SEC
1027,19,220,133,Piotr Wadysaw Fijas,Center,UTRGV,FBS
1028,19,204,108,Andrey Vladimirovich Filichkin,Small Forward,North Dakota,ACC
1029,21,181,83,Kire Filipovski,Power Forward,UT Arlington,Conference USA
1030,18,201,111,Enrique Filoteo Ruiz,Small Forward,Campbell,BIG 10
1031,18,216,130,Rudi Fink,Point Guard,E Illinois,BIG 12
1032,20,191,126,Danilo Fioravanti,Small Forward,Massachusetts,Sun Belt
1033,19,197,80,Sebastin Firpo,Power Forward,N Colorado,PAC-12
1034,22,202,104,Gustav Fischer,Shooting Guard,Tennessee St,SEC
1035,22,217,134, Ronald Alexander   Ron   Fischer ,Point Guard,Michigan St,Mid-American
1036,18,198,135, Jeffrey Mason   Jeff   Fishback ,Small Forward,Yale,Atlantic Coast
1037,19,191,114,douard Fitting,Power Forward,Morris Brown,Conference USA
1038,21,186,112,Paul Fitzgerald,Power Forward,Mississippi,Mid-American
1039,20,201,81,Oliver Fix,Center,Nebraska,PAC-12
1040,22,192,90,Flahaut,Small Forward,Wichita St,Atlantic Coast
1041,18,185,86,Ralph Drew Flanagan,Center,Abilene Chr,PAC-12
1042,20,204,138,Antonio Narciso Flecha Alvarez,Small Forward,Chicago St,FBS
1043,21,196,86,Leif Flengsrud,Center,SE Missouri St,PAC-12
1044,19,203,80,Frederico Alfredo Kuntzle Flexa,Center,NJIT,BIG 12
1045,18,213,98,Nilo Alfredo Floody Buxton,Shooting Guard,Texas Tech,ACC
1046,18,219,123,Daniel Alejandro Flores Prez,Power Forward,North Carolina,PAC-12
1047,21,202,122,Glenn Joseph Florio,Shooting Guard,S Illinois,ACC
1048,19,206,139, Daniel   Dan   Flynn ,Center,Kentucky,SEC
1049,22,197,126,Paul Jeffrey Foerster,Center,Siena,Mid-American
1050,18,185,130,Marian Foik,Small Forward,Wyoming,PAC-12
1051,18,190,128,Dvid Fldhzi,Center,W Michigan,FBS
1052,20,198,134,Andriy Mykolaiovych Fomin,Center,UCF,Sun Belt
1053,22,220,113,Ramn Fonst Segundo,Center,Notre Dame,BIG 12
1054,20,215,137,Eduardo Fontecilla,Center,Merrimack,Sun Belt
1055,22,218,107, Bernard William   Bernie   Ford ,Center,CS Sacramento,Sun Belt
1056,18,180,137,Guy Forget,Shooting Guard,Wichita St,Atlantic Coast
1057,21,201,96,Toms Mario Forray,Shooting Guard,W Illinois,Mid-American
1058,21,210,85,Carl Otto Forssell,Power Forward,Murray St,Mid-American
1059,20,188,126,Osvaldo Alberto Forte,Shooting Guard,TCU,FBS
1060,18,199,131,Markus Foser,Small Forward,Siena,Mid-American
1061,21,207,116,Peter Foster,Point Guard,BYU,BIG 10
1062,18,212,109,Pavlos Fotiadis,Power Forward,American Univ,Sun Belt
1063,18,196,114,Jean-Paul Fouletier,Power Forward,Purdue,Conference USA
1064,22,217,106,Amde Fournier,Shooting Guard,G Washington,Mountain West
1065,19,219,104, Cameron Matthew   Cam   Fowler ,Center,Alabama,Mountain West
1066,18,217,103,Stephen Kjell Foyn,Shooting Guard,CS Northridge,Sun Belt
1067,20,220,83,Michal Franc,Power Forward,Youngstown St,Conference USA
1068,21,208,114,Salvador Franch Martnez,Shooting Guard,Tulane,FBS
1069,19,217,82,Daniel Franck,Point Guard,Toledo,Atlantic Coast
1070,21,213,118,Scott Frandsen,Power Forward,E Michigan,Conference USA
1071,20,192,119,Robert Frank,Small Forward,American Univ,Sun Belt
1072,18,181,115,Jure Franko,Small Forward,W Texas A&M,Sun Belt
1073,20,217,113,Erminio Frasca,Power Forward,Mississippi,Mid-American
1074,20,201,135,Loris Frasnelli,Shooting Guard,Abilene Chr,PAC-12
1075,22,190,128,Henry Max Frayne,Point Guard,FL Atlantic,BIG 12
1076,19,183,92, Frank   Frankie   Fredericks ,Power Forward,Incarnate Word,SEC
1077,19,182,102,Gert Fridolf Fredriksson,Point Guard,Utah,Conference USA
1078,18,207,90,Kevin John Freeman,Shooting Guard,San Francisco,Mountain West
1079,22,216,116,Karl Frei,Power Forward,Norfolk St,Mid-American
1080,22,191,101,Maciej Freimut,Shooting Guard,UC Santa Barbara,Atlantic Coast
1081,21,211,133, William Eagleton Frenaye, Jr. ,Power Forward,Brooklyn,BIG 12
1082,21,206,92,Max Marie Camille Alexis Fresson,Small Forward,Cent Arkansas,Mid-American
1083,19,200,139,Friedrich Wilhelm Werner Freyberg,Shooting Guard,UNC Asheville,FBS
1084,22,205,121,Volker Fried,Center,UAB,Atlantic Coast
1085,22,219,85,Karlheinz Friedrich,Center,Syracuse,SEC
1086,22,202,80,Jarle Friis,Center,San Jose St,BIG 10
1087,21,201,95,Frants Gerhardt Charles William Frisenfeldt,Point Guard,Tulsa,Mountain West
1088,21,193,108,Lars Arne Frlander,Point Guard,Fordham,Conference USA
1089,22,209,93,Carlos Bienvenido Front Barrera,Shooting Guard,Incarnate Word,SEC
1090,22,199,137,Harry Brittain Fry,Point Guard,UCF,Sun Belt
1091,19,196,131,Hannes Fuchs,Point Guard,CS Bakersfield,Conference USA
1092,18,192,121, Hernn Fuentes Besoain, Jr. ,Shooting Guard,North Florida,ACC
1093,21,198,115,Takuro Fujii,Center,Syracuse,SEC
1094,21,183,86,Takashi Fujisawa,Point Guard,St Mary's CA,BIG 10
1095,21,198,113,Hirotsugu Fukuhara,Shooting Guard,UNLV,SEC
1096,18,208,117,Siegfried Flle,Center,NC Central,Conference USA
1097,22,195,120,Manuel Fumic,Point Guard,WI Milwaukee,ACC
1098,18,199,103,Levente Fredy,Point Guard,FL Atlantic,BIG 12
1099,19,218,124,Philipp Frst,Point Guard,St Joseph's PA,FBS
1100,21,202,132,Scott Michael Fusco,Shooting Guard,Cal Baptist,Mid-American
1101,21,182,127,Mariusz Stanisaw Fyrstenberg,Shooting Guard,Sacred Heart,Mid-American
1102,22,193,127,Tams Gbor,Power Forward,East Carolina,ACC
1103,18,205,108,Pawe Gaca,Power Forward,FL Gulf Coast,BIG 12
1104,20,220,133,Fidelis Gadzama,Center,Wisconsin,PAC-12
1105,21,216,107, Edward   Ed   Gagnier ,Small Forward,Samford,SEC
1106,20,186,112, Francis   Frank   Gailey ,Point Guard,CS Northridge,Sun Belt
1107,18,209,84,Fritz Gaiser,Center,Louisiana,Conference USA
1108,18,220,116,Micha Gajownik,Point Guard,N Kentucky,PAC-12
1109,22,183,91,Ludumo Galada,Power Forward,Evansville,Conference USA
1110,18,220,131,Anton Joe Gale,Center,Delaware,BIG 12
1111,22,180,97,Reynaldo Galido,Small Forward,Brooklyn,BIG 12
1112,19,202,134,Arthur Anthony Gallagher,Small Forward,Manhattan,BIG 12
1113,19,190,99,Alfredo Galli,Power Forward,UNC Asheville,FBS
1114,22,212,119,Gyula Laszlo Galovici,Power Forward,Morris Brown,Conference USA
1115,18,188,90, Alessandro   Sandro   Gamba ,Shooting Guard,Oklahoma,Atlantic Coast
1116,18,213,106,Claude Gamot,Point Guard,Utah St,FBS
1117,20,200,138,Laurent Jacques Andr Gan,Shooting Guard,Nevada,BIG 12
1118,18,203,129,Gang Gyeong-Hyo,Point Guard,Loy Marymount,ACC
1119,21,208,137,Mark Daniel Gangloff,Shooting Guard,Xavier,Mid-American
1120,22,216,97,Gao Ning,Shooting Guard,USC,BIG 10
1121,21,197,83,Sndor Garay,Power Forward,Prairie View,BIG 12
1122,21,180,99,Alfonso Garca Ortiz,Shooting Guard,Valparaiso,PAC-12
1123,18,182,99,Casimiro Garca Artime,Point Guard,S Dakota St,FBS
1124,20,220,136,Francisco Garca Moreno,Small Forward,Savannah St,Sun Belt
1125,18,203,121,Jaime Garca Cruz,Power Forward,Iowa St,FBS
1126,20,214,101,Jos Garca Lorenzana,Center,Mercer,Mid-American
1127,18,211,90,Luis Miguel Garca Delgado,Small Forward,Creighton,SEC
1128,20,214,86,Radamel Enrique Garca King,Shooting Guard,Birmingham So,PAC-12
1129,20,218,122, Pedro Garca Miro George, Jr. ,Small Forward,E Michigan,Conference USA
1130,20,191,126, Robert Charles   Bob   Gardiner ,Center,Wyoming,PAC-12
1131,21,210,109,Khristos Garefis,Center,Brown,Atlantic Coast
1132,18,220,100,Russell Garnett,Point Guard,Appalachian St,ACC
1133,21,205,107, John Carlyle   Johnny   Garrels ,Small Forward,W Michigan,FBS
1134,20,211,126,Hubert Garschall,Point Guard,Holy Cross,SEC
1135,22,188,119,Jzef Gsienica,Small Forward,IUPUI,Mid-American
1136,20,195,105,Tams Gspr,Small Forward,N Kentucky,PAC-12
1137,22,203,94,Rainer Gassner,Shooting Guard,Tennessee St,SEC
1138,19,215,137,Lyle Gatley,Power Forward,Jacksonville,BIG 12
1139,18,180,134,Andrea Gaudenzi,Point Guard,UC Santa Barbara,Atlantic Coast
1140,20,196,128, David Thomas Gaul, Sr. ,Small Forward,Virginia,Atlantic Coast
1141,18,194,140, Iulian P.   Ion   Gav ,Small Forward,UCLA,BIG 12
1142,20,200,90,Pawe Jan Gawron,Point Guard,Vermont,FBS
1143,20,202,111, Thomas Franklin   Tom   Gayford ,Shooting Guard,Southern Univ,Mid-American
1144,20,200,118,Javier Sebastin Gazol Condon,Shooting Guard,UNLV,SEC
1145,18,215,130,Ibrahim Haouchab Geagea,Small Forward,Tennessee St,SEC
1146,21,190,101,Hagos Gebrhiwet Berhe,Shooting Guard,F Dickinson,Mountain West
1147,22,207,92,Joseph Geens,Power Forward,W Texas A&M,Sun Belt
1148,22,190,96,Jrgen Geiger,Center,Georgetown,BIG 10
1149,21,192,123,Georg Hermann Gelbke,Power Forward,CS Fullerton,FBS
1150,19,190,101,Vincenzo Gemito,Point Guard,Florida St,Sun Belt
1151,19,210,133,Paolo Gennari,Shooting Guard,Marshall,Conference USA
1152,20,191,112, Renat'o   Geor   Gomeshi ,Small Forward,NC A&T,Atlantic Coast
1153,22,209,80,Richard Lloyd George,Center,Niagara,ACC
1154,19,188,133,Georgi Georgiev,Small Forward,Kent,Sun Belt
1155,21,210,90,Marios Georgiou,Shooting Guard,Cent Arkansas,Mid-American
1156,21,181,121,Kiril Gerasimov,Center,Belmont,BIG 12
1157,18,201,110,Roland Gerebics,Center,UMBC,Sun Belt
1158,21,190,92,Hans-Jrgen Gerhardt,Shooting Guard,Toledo,Atlantic Coast
1159,21,202,136,Juris rmanis,Shooting Guard,Belmont,BIG 12
1160,19,206,125,Rangel Ivanov Gerovski,Shooting Guard,UTRGV,FBS
1161,19,196,140,Marcel Gery,Shooting Guard,Morris Brown,Conference USA
1162,19,192,113, Antonius Johannes   Toon   Geurts ,Power Forward,Washington St,BIG 10
1163,20,206,120,Amir Ghafour,Point Guard,Elon,Atlantic Coast
1164,22,192,118,Houshang Ghazvini,Center,North Alabama,PAC-12
1165,18,219,135, Daniel   Dan   Gheorghiu ,Small Forward,Miami OH,FBS
1166,18,202,136,Rgis Ghesquire,Center,Gonzaga,Conference USA
1167,21,204,102,Toma Petre Ghiulescu,Shooting Guard,Murray St,Mid-American
1168,21,183,111,Andrea Giaconi,Small Forward,Virginia,Atlantic Coast
1169,20,214,105,Athanasios Giannopoulos,Center,Duke,ACC
1170,21,217,127,Paul Kendall Gibbons,Center,Sacred Heart,Mid-American
1171,22,205,125, Thomas   Tom   Gibson ,Shooting Guard,Marquette,BIG 12
1172,21,211,92,Xavier Gigandet,Center,St Mary's CA,BIG 10
1173,21,199,104,Amos Gilad,Point Guard,Wyoming,PAC-12
1174,18,201,123, John Alexander   Sandy   Gilchrist ,Shooting Guard,Duquesne,BIG 12
1175,18,218,132,Andrew Michael Gill,Power Forward,Wake Forest,Conference USA
1176,20,207,122,Helmut Gille,Power Forward,North Florida,ACC
1177,22,214,97,Erwin Gillmeister,Power Forward,UNC Greensboro,BIG 12
1178,18,209,127,Rolandas Gimbutis,Point Guard,Ga Southern,Mid-American
1179,22,188,96, Emanuel David   Manu   Ginbili Maccari ,Power Forward,James Madison,Sun Belt
1180,20,213,128,Ilia Giorgadze,Power Forward,UTEP,FBS
1181,22,204,124,Guglielmo Giovannini,Center,San Diego St,SEC
1182,18,204,112,Lionel Girard,Power Forward,Wake Forest,Conference USA
1183,18,205,80,Andr Giriat,Center,Washington,Sun Belt
1184,21,187,130,Alfre Gslason,Point Guard,La Salle,BIG 10
1185,22,183,91,Daniel Giubellini,Power Forward,Georgia,Mountain West
1186,18,212,86,Egil Gjelland,Center,Louisiana Tech,BIG 12
1187,21,199,111, Jonathan   Joe   Glanfield ,Center,Citadel,ACC
1188,22,220,107,rpd Glatz,Small Forward,North Dakota,ACC
1189,19,210,133, Francis Xavier   Frank   Glennon ,Shooting Guard,Chicago St,FBS
1190,21,212,85,Hermann Oskar Gloeckler,Center,Cleveland St,Conference USA
1191,18,191,131,Martin Glynn,Center,Rhode Island,Mountain West
1192,18,194,100,Gerson Klippel Gnoatto,Center,E Washington,SEC
1193,21,193,132,Nicolas Nol Gobet,Point Guard,Northwestern,FBS
1194,21,189,87,Sbastien Godefroid,Shooting Guard,William & Mary,PAC-12
1195,20,220,80,Victor Auguste Godinet,Center,N Illinois,Sun Belt
1196,21,215,88, Oscar A. Goerke, Jr. ,Power Forward,G Washington,Mountain West
1197,18,180,92, Vladimer   Lado   Gogoladze ,Shooting Guard,New Hampshire,PAC-12
1198,19,208,85,Jakov Gojun,Point Guard,Old Dominion,FBS
1199,19,193,119,Grant Golding,Point Guard,UTEP,FBS
1200,21,187,94,Teodoro Emilio Adolfo Goliardi Pamparato,Small Forward,Iowa,ACC
1201,21,181,82,Vojislav Goloin,Point Guard,Bryant,SEC
1202,22,187,124,Sergey Viktorovich Golubyov,Shooting Guard,Mississippi St,BIG 12
1203,19,186,88,Nestor Gomes,Point Guard,Oregon,ACC
1204,19,202,107,Joaqun Gmez Gurza,Center,UC Davis,PAC-12
1205,21,202,109,Scott Carlos Gomez,Small Forward,Fresno St,FBS
1206,22,209,106,Joo Gonalves Filho,Power Forward,Ark Pine Bluff,Mid-American
1207,19,197,123,Ernest Zygfryd Gondzik,Center,Appalachian St,ACC
1208,22,194,133,Bogdan Kazimierz Gonsior,Power Forward,Louisiana,Conference USA
1209,20,210,116,Andy Gonzlez Nez,Small Forward,Colgate,ACC
1210,22,211,96,Fernando Francisco Gonzlez Ciuffardi,Center,Southern Utah,Conference USA
1211,19,185,135,Joel Gonzlez Bonilla,Power Forward,Liberty,Conference USA
1212,22,220,131,Jos Lus Gonzlez,Shooting Guard,High Point,BIG 10
1213,19,202,123,Miguel Angel Gonzlez Davila,Shooting Guard,Rhode Island,Mountain West
1214,21,187,81,Rubn Oscar Gonzlez,Center,N Colorado,PAC-12
1215,20,185,82, Timothy   Tim   Goodbody ,Shooting Guard,Furman,SEC
1216,22,184,89,Cecil Fairfax Goodricke,Shooting Guard,Wagner,BIG 12
1217,22,197,88,Aubin-Thierry Goporo,Point Guard,Oklahoma,Atlantic Coast
1218,22,216,140,Fortune Everett Gordien,Point Guard,Northeastern,BIG 10
1219,18,188,99,Mikhail Vladimirovich Gorelik,Shooting Guard,Nicholls St,Sun Belt
1220,19,206,134,Steffen Grmer,Point Guard,Florida A&M,Mountain West
1221,18,180,102,Dmitry Georgiyevich Gorshkov,Shooting Guard,Gardner Webb,SEC
1222,18,205,129,Gustav Ludwig Goler,Small Forward,W Illinois,Mid-American
1223,20,204,106,Andrs Gosztonyi,Center,Colorado,Sun Belt
1224,21,184,104,Felix Gottwald,Point Guard,St Joseph's PA,FBS
1225,22,208,90,Jean Goujon,Center,California,Mountain West
1226,18,184,89,Jlio de Sousa Leite Gourinho,Center,Long Beach St,Atlantic Coast
1227,22,187,110,John Goville,Power Forward,Northern Iowa,BIG 12
1228,18,200,134,Arkadiusz Goa,Small Forward,Hampton,Atlantic Coast
1229,21,204,108,Detlev Grabs,Point Guard,W Salem St,BIG 10
1230,21,206,110, Richard   Dick   Gradley ,Small Forward,Youngstown St,Conference USA
1231,22,187,136,Carl Georg Graff-Wang,Shooting Guard,UCF,Sun Belt
1232,20,209,128,Trevor Graham,Center,Arkansas St,SEC
1233,22,207,123,Maurice Marcel Gramain,Power Forward,Utica,Sun Belt
1234,20,191,97,Allegro Grandi,Shooting Guard,Virginia Tech,ACC
1235,22,183,85,Joaquim Santa Maria Granger,Center,California,Mountain West
1236,18,203,134,Howard Grant,Power Forward,Boston College,PAC-12
1237,19,184,119, Gerardus Hendrik   Geert   Grauss ,Small Forward,Iowa St,FBS
1238,22,207,97, Edgar Laurence   Dunc   Gray ,Shooting Guard,Birmingham So,PAC-12
1239,18,196,112, Eugene   Gene   Grazia ,Point Guard,E Illinois,BIG 12
1240,22,208,121,Andrey Vladimirovich Grechin,Shooting Guard,Rice,FBS
1241,21,213,83,Ludwig Gredler,Shooting Guard,Niagara,ACC
1242,19,201,121,Julian Walter Green,Shooting Guard,Birmingham So,PAC-12
1243,20,220,121,Paul Haydon Greene,Shooting Guard,Iowa,ACC
1244,22,199,130, Steven Garrett   Steve   Gregg ,Point Guard,Virginia Tech,ACC
1245,21,212,80,Elvis Gregory Gil,Center,G Washington,Mountain West
1246,21,200,116,Johan Gunnar Gren   Olsson-  ,Small Forward,Marshall,Conference USA
1247,18,212,102,Edwin Greutmann,Point Guard,Bowling Green,FBS
1248,21,180,113,John William Grieb,Center,San Francisco,Mountain West
1249,22,215,84, Benjamin   Ben   Griffin ,Center,William & Mary,PAC-12
1250,18,209,122, Philip W.   Phil   Griffiths ,Point Guard,South Alabama,BIG 12
1251,19,211,97,Sergey Grigoryev,Small Forward,UNC Asheville,FBS
1252,19,203,102,Albert Alexandre Louis Pierre Grimaldi,Power Forward,Texas St,Sun Belt
1253,19,204,139,Wayne Grimmer,Center,Texas,FBS
1254,20,201,103,Gianpaolo Grisandi,Center,UTEP,FBS
1255,20,207,108,Igor Anatolyevich Grivennikov,Shooting Guard,Liberty,Conference USA
1256,21,185,92,David Grogan,Point Guard,Montana,PAC-12
1257,21,210,82,Timo Tapio Grnlund,Point Guard,Nicholls St,Sun Belt
1258,20,216,125,Michael Gro,Center,Northeastern,BIG 10
1259,22,185,136,Georges Grosjean,Point Guard,UCLA,BIG 12
1260,22,196,83,Oreste Grossi,Center,Connecticut,Mountain West
1261,20,188,134,Glen Grout,Shooting Guard,S Illinois,ACC
1262,22,195,104,Bernhard Gruber,Shooting Guard,Florida St,Sun Belt
1263,22,197,115,Daniel Alfonso GruesoBarco,Small Forward,N Illinois,Sun Belt
1264,18,198,98, Andreas   Andi   Grnenfelder ,Small Forward,CS Northridge,Sun Belt
1265,18,220,88,Henryk Jerzy Gruth,Small Forward,Austin Peay,FBS
1266,22,201,102,Tage Elkana Grnne,Point Guard,Georgia St,Mid-American
1267,22,214,104,Gu Junjie,Center,Florida Intl,Mountain West
1268,18,206,127,Ricardo Guasch de la Huertas,Shooting Guard,Drexel,Sun Belt
1269,22,189,104,Gyrgy Guczoghy,Point Guard,Sacred Heart,Mid-American
1270,18,213,122,Georges Guelzec,Center,Campbell,BIG 10
1271,20,188,91,Javier Guerra Cangas,Center,San Jose St,BIG 10
1272,20,196,136,Mourad Guerri,Shooting Guard,UCF,Sun Belt
1273,18,187,119, Moustapha   Tapha   Guye ,Shooting Guard,Chattanooga,ACC
1274,19,198,133,Pierre Guichot,Point Guard,Detroit,SEC
1275,21,199,85,Christian Guiffroy,Center,Marist,BIG 10
1276,20,196,92,Lucien Guillier,Center,UAB,Atlantic Coast
1277,19,192,134,Henrique Carlos Serra Azul Guimares,Power Forward,UTRGV,FBS
1278,22,188,101,Aleksandr Nikolayevich Gukov,Power Forward,Houston Bap,ACC
1279,19,200,90,Delmont Edward Gullery,Small Forward,Quinnipiac,Atlantic Coast
1280,19,191,83,Bjrn Henrik Gundersen,Power Forward,TCU,FBS
1281,19,202,130,Sven Evert Gunnarsson,Shooting Guard,Northern Arizona,Mountain West
1282,19,219,101,Guo Ailun,Center,S Dakota St,FBS
1283,18,186,127,Fethi Grcan,Center,Boise St,BIG 10
1284,18,190,124,Gsemiin Jalaa,Small Forward,Niagara,ACC
1285,20,214,125,P. Gussmann,Power Forward,Prairie View,BIG 12
1286,19,212,114,Rolf Erik Gustafsson,Center,Yale,Atlantic Coast
1287,18,206,93,Augusto Gutirrez Campos,Point Guard,Georgia,Mountain West
1288,21,204,139,Juan Jess Gutirrez Cuevas,Center,Maryland,FBS
1289,22,210,104,Torsten Ren Gutsche,Shooting Guard,Nevada,BIG 12
1290,22,216,115,Jean Gutweniger,Power Forward,Pepperdine,BIG 10
1291,20,209,118,Jean-Jacques Guyon,Power Forward,South Carolina,Mountain West
1292,18,186,136,Giedrius Guys,Center,Georgia St,Mid-American
1293,19,197,139,Gwon Deog-Yong,Small Forward,Nevada,BIG 12
